InitialBalance,BaseBetAmount,MaxRounds,TargetBalance,Balance,Profit,TotalProfit,TotalLoss,RoundsPlayed,MaxWinStreak,MaxLoseStreak,TargetReached,OutOfMoney,ChangeColorAfterWin
256.0,1.0,100,306.0,306.0,50.0,302.0,252.0,101,6,7,true,false,true
256.0,1.0,100,306.0,306.0,50.0,172.0,122.0,96,6,6,true,false,true
256.0,1.0,100,306.0,305.0,49.0,196.0,147.0,101,5,6,false,false,true
256.0,1.0,100,306.0,0.0,-256.0,64.0,320.0,57,4,9,false,true,true
256.0,1.0,100,306.0,306.0,50.0,238.0,188.0,106,6,5,true,false,true
256.0,1.0,100,306.0,306.0,50.0,249.0,199.0,92,8,7,true,false,true
256.0,1.0,100,306.0,302.0,46.0,310.0,264.0,103,6,6,false,false,true
256.0,1.0,100,306.0,306.0,50.0,179.0,129.0,96,6,6,true,false,true
256.0,1.0,100,306.0,0.0,-256.0,0.0,256.0,8,0,9,false,true,true
256.0,1.0,100,306.0,299.0,43.0,271.0,228.0,105,5,6,false,false,true
256.0,1.0,100,306.0,299.0,43.0,217.0,174.0,102,5,5,false,false,true
256.0,1.0,100,306.0,304.0,48.0,240.0,192.0,102,5,6,false,false,true
256.0,1.0,100,306.0,306.0,50.0,212.0,162.0,99,6,6,true,false,true
256.0,1.0,100,306.0,306.0,50.0,215.0,165.0,101,5,6,true,false,true
256.0,1.0,100,306.0,306.0,50.0,242.0,192.0,96,8,7,true,false,true
256.0,1.0,100,306.0,306.0,50.0,152.0,102.0,100,7,4,true,false,true
256.0,1.0,100,306.0,0.0,-256.0,62.0,318.0,37,3,8,false,true,true
256.0,1.0,100,306.0,0.0,-256.0,61.0,317.0,38,5,9,false,true,true
256.0,1.0,100,306.0,306.0,50.0,132.0,82.0,88,9,4,true,false,true
256.0,1.0,100,306.0,306.0,50.0,237.0,187.0,92,6,7,true,false,true
256.0,1.0,100,306.0,306.0,50.0,125.0,75.0,90,11,4,true,false,true
256.0,1.0,100,306.0,306.0,50.0,148.0,98.0,89,11,5,true,false,true
256.0,1.0,100,306.0,304.0,48.0,217.0,169.0,101,4,6,false,false,true
256.0,1.0,100,306.0,305.0,49.0,201.0,152.0,101,6,6,false,false,true
256.0,1.0,100,306.0,304.0,48.0,230.0,182.0,101,5,6,false,false,true
256.0,1.0,100,306.0,306.0,50.0,183.0,133.0,94,7,6,true,false,true
256.0,1.0,100,306.0,306.0,50.0,160.0,110.0,93,7,5,true,false,true
256.0,1.0,100,306.0,306.0,50.0,244.0,194.0,97,5,7,true,false,true
256.0,1.0,100,306.0,306.0,50.0,112.0,62.0,85,7,4,true,false,true
256.0,1.0,100,306.0,93.0,-163.0,158.0,321.0,101,11,8,false,false,true
256.0,1.0,100,306.0,306.0,50.0,240.0,190.0,95,5,7,true,false,true
256.0,1.0,100,306.0,305.0,49.0,279.0,230.0,101,6,7,false,false,true
256.0,1.0,100,306.0,306.0,50.0,107.0,57.0,83,7,3,true,false,true
256.0,1.0,100,306.0,306.0,50.0,254.0,204.0,94,8,7,true,false,true
256.0,1.0,100,306.0,306.0,50.0,157.0,107.0,102,4,4,true,false,true
256.0,1.0,100,306.0,84.0,-172.0,223.0,395.0,102,4,8,false,false,true
256.0,1.0,100,306.0,306.0,50.0,161.0,111.0,101,3,5,true,false,true
256.0,1.0,100,306.0,306.0,50.0,151.0,101.0,94,8,5,true,false,true
256.0,1.0,100,306.0,306.0,50.0,130.0,80.0,89,6,4,true,false,true
256.0,1.0,100,306.0,301.0,45.0,374.0,329.0,101,4,7,false,false,true
256.0,1.0,100,306.0,303.0,47.0,195.0,148.0,102,6,5,false,false,true
256.0,1.0,100,306.0,306.0,50.0,197.0,147.0,98,6,6,true,false,true
256.0,1.0,100,306.0,0.0,-256.0,213.0,469.0,101,7,8,false,true,true
256.0,1.0,100,306.0,306.0,50.0,278.0,228.0,98,7,7,true,false,true
256.0,1.0,100,306.0,0.0,-256.0,129.0,385.0,70,4,9,false,true,true
256.0,1.0,100,306.0,303.0,47.0,269.0,222.0,103,4,6,false,false,true
256.0,1.0,100,306.0,306.0,50.0,224.0,174.0,83,6,7,true,false,true
256.0,1.0,100,306.0,306.0,50.0,181.0,131.0,98,5,5,true,false,true
256.0,1.0,100,306.0,97.0,-159.0,213.0,372.0,104,5,8,false,false,true
256.0,1.0,100,306.0,300.0,44.0,189.0,145.0,102,5,5,false,false,true
256.0,1.0,100,306.0,0.0,-256.0,215.0,471.0,92,5,9,false,true,true
256.0,1.0,100,306.0,306.0,50.0,120.0,70.0,91,5,3,true,false,true
256.0,1.0,100,306.0,306.0,50.0,115.0,65.0,87,7,4,true,false,true
256.0,1.0,100,306.0,305.0,49.0,208.0,159.0,101,8,5,false,false,true
256.0,1.0,100,306.0,306.0,50.0,91.0,41.0,77,7,3,true,false,true
256.0,1.0,100,306.0,306.0,50.0,134.0,84.0,91,5,4,true,false,true
256.0,1.0,100,306.0,302.0,46.0,229.0,183.0,101,5,6,false,false,true
256.0,1.0,100,306.0,301.0,45.0,251.0,206.0,101,5,6,false,false,true
256.0,1.0,100,306.0,306.0,50.0,220.0,170.0,101,5,6,true,false,true
256.0,1.0,100,306.0,306.0,50.0,157.0,107.0,87,5,5,true,false,true
256.0,1.0,100,306.0,301.0,45.0,204.0,159.0,101,11,5,false,false,true
256.0,1.0,100,306.0,306.0,50.0,138.0,88.0,96,6,4,true,false,true
256.0,1.0,100,306.0,303.0,47.0,219.0,172.0,101,6,6,false,false,true
256.0,1.0,100,306.0,299.0,43.0,272.0,229.0,101,6,6,false,false,true
256.0,1.0,100,306.0,306.0,50.0,165.0,115.0,101,5,5,true,false,true
256.0,1.0,100,306.0,0.0,-256.0,1.0,257.0,10,1,8,false,true,true
256.0,1.0,100,306.0,304.0,48.0,325.0,277.0,101,5,6,false,false,true
256.0,1.0,100,306.0,306.0,50.0,129.0,79.0,82,7,5,true,false,true
256.0,1.0,100,306.0,306.0,50.0,157.0,107.0,98,6,5,true,false,true
256.0,1.0,100,306.0,299.0,43.0,477.0,434.0,105,5,7,false,false,true
256.0,1.0,100,306.0,306.0,50.0,125.0,75.0,92,6,4,true,false,true
256.0,1.0,100,306.0,306.0,50.0,182.0,132.0,102,4,5,true,false,true
256.0,1.0,100,306.0,306.0,50.0,217.0,167.0,101,6,6,true,false,true
256.0,1.0,100,306.0,306.0,50.0,299.0,249.0,101,6,6,true,false,true
256.0,1.0,100,306.0,306.0,50.0,168.0,118.0,101,4,5,true,false,true
256.0,1.0,100,306.0,306.0,50.0,208.0,158.0,97,5,6,true,false,true
256.0,1.0,100,306.0,305.0,49.0,194.0,145.0,103,8,5,false,false,true
256.0,1.0,100,306.0,306.0,50.0,241.0,191.0,100,5,6,true,false,true
256.0,1.0,100,306.0,306.0,50.0,189.0,139.0,94,5,6,true,false,true
256.0,1.0,100,306.0,304.0,48.0,294.0,246.0,101,5,7,false,false,true
256.0,1.0,100,306.0,306.0,50.0,190.0,140.0,94,10,5,true,false,true
256.0,1.0,100,306.0,302.0,46.0,335.0,289.0,108,6,7,false,false,true
256.0,1.0,100,306.0,306.0,50.0,123.0,73.0,89,4,4,true,false,true
256.0,1.0,100,306.0,0.0,-256.0,23.0,279.0,30,2,8,false,true,true
256.0,1.0,100,306.0,0.0,-256.0,22.0,278.0,25,2,8,false,true,true
256.0,1.0,100,306.0,300.0,44.0,405.0,361.0,106,4,7,false,false,true
256.0,1.0,100,306.0,306.0,50.0,143.0,93.0,89,5,5,true,false,true
256.0,1.0,100,306.0,306.0,50.0,165.0,115.0,99,4,5,true,false,true
256.0,1.0,100,306.0,306.0,50.0,113.0,63.0,89,7,4,true,false,true
256.0,1.0,100,306.0,298.0,42.0,265.0,223.0,101,4,6,false,false,true
256.0,1.0,100,306.0,306.0,50.0,122.0,72.0,94,4,4,true,false,true
256.0,1.0,100,306.0,306.0,50.0,210.0,160.0,101,6,6,true,false,true
256.0,1.0,100,306.0,74.0,-182.0,225.0,407.0,101,7,8,false,false,true
256.0,1.0,100,306.0,0.0,-256.0,97.0,353.0,82,5,9,false,true,true
256.0,1.0,100,306.0,306.0,50.0,165.0,115.0,89,7,6,true,false,true
256.0,1.0,100,306.0,306.0,50.0,122.0,72.0,91,5,4,true,false,true
256.0,1.0,100,306.0,301.0,45.0,234.0,189.0,102,10,6,false,false,true
256.0,1.0,100,306.0,306.0,50.0,185.0,135.0,101,6,6,true,false,true
256.0,1.0,100,306.0,96.0,-160.0,178.0,338.0,102,4,8,false,false,true
256.0,1.0,100,306.0,305.0,49.0,325.0,276.0,102,5,7,false,false,true
256.0,1.0,100,306.0,78.0,-178.0,199.0,377.0,102,9,8,false,false,false
256.0,1.0,100,306.0,306.0,50.0,246.0,196.0,100,5,7,true,false,false
256.0,1.0,100,306.0,306.0,50.0,262.0,212.0,96,5,7,true,false,false
256.0,1.0,100,306.0,0.0,-256.0,0.0,256.0,8,0,9,false,true,false
256.0,1.0,100,306.0,306.0,50.0,393.0,343.0,101,10,7,true,false,false
256.0,1.0,100,306.0,306.0,50.0,223.0,173.0,99,5,6,true,false,false
256.0,1.0,100,306.0,306.0,50.0,168.0,118.0,100,8,5,true,false,false
256.0,1.0,100,306.0,306.0,50.0,162.0,112.0,98,7,5,true,false,false
256.0,1.0,100,306.0,61.0,-195.0,156.0,351.0,101,7,8,false,false,false
256.0,1.0,100,306.0,306.0,50.0,112.0,62.0,89,4,3,true,false,false
256.0,1.0,100,306.0,306.0,50.0,198.0,148.0,95,7,6,true,false,false
256.0,1.0,100,306.0,303.0,47.0,168.0,121.0,101,7,5,false,false,false
256.0,1.0,100,306.0,306.0,50.0,169.0,119.0,101,5,4,true,false,false
256.0,1.0,100,306.0,306.0,50.0,198.0,148.0,101,5,6,true,false,false
256.0,1.0,100,306.0,306.0,50.0,137.0,87.0,98,5,4,true,false,false
256.0,1.0,100,306.0,306.0,50.0,216.0,166.0,99,10,6,true,false,false
256.0,1.0,100,306.0,306.0,50.0,127.0,77.0,94,4,4,true,false,false
256.0,1.0,100,306.0,306.0,50.0,229.0,179.0,99,6,6,true,false,false
256.0,1.0,100,306.0,306.0,50.0,186.0,136.0,103,4,5,true,false,false
256.0,1.0,100,306.0,306.0,50.0,169.0,119.0,97,7,5,true,false,false
256.0,1.0,100,306.0,0.0,-256.0,217.0,473.0,74,7,9,false,true,false
256.0,1.0,100,306.0,0.0,-256.0,170.0,426.0,86,4,9,false,true,false
256.0,1.0,100,306.0,306.0,50.0,138.0,88.0,94,10,5,true,false,false
256.0,1.0,100,306.0,306.0,50.0,171.0,121.0,101,9,5,true,false,false
256.0,1.0,100,306.0,305.0,49.0,227.0,178.0,101,7,6,false,false,false
256.0,1.0,100,306.0,303.0,47.0,243.0,196.0,103,9,6,false,false,false
256.0,1.0,100,306.0,306.0,50.0,114.0,64.0,84,8,4,true,false,false
256.0,1.0,100,306.0,306.0,50.0,113.0,63.0,79,6,5,true,false,false
256.0,1.0,100,306.0,306.0,50.0,95.0,45.0,78,9,3,true,false,false
256.0,1.0,100,306.0,297.0,41.0,327.0,286.0,101,4,6,false,false,false
256.0,1.0,100,306.0,306.0,50.0,110.0,60.0,87,5,4,true,false,false
256.0,1.0,100,306.0,0.0,-256.0,33.0,289.0,34,3,9,false,true,false
256.0,1.0,100,306.0,298.0,42.0,201.0,159.0,101,6,5,false,false,false
256.0,1.0,100,306.0,0.0,-256.0,122.0,378.0,94,6,8,false,true,false
256.0,1.0,100,306.0,306.0,50.0,274.0,224.0,99,7,7,true,false,false
256.0,1.0,100,306.0,0.0,-256.0,0.0,256.0,8,0,9,false,true,false
256.0,1.0,100,306.0,0.0,-256.0,58.0,314.0,35,6,9,false,true,false
256.0,1.0,100,306.0,306.0,50.0,170.0,120.0,98,8,5,true,false,false
256.0,1.0,100,306.0,306.0,50.0,255.0,205.0,102,6,7,true,false,false
256.0,1.0,100,306.0,306.0,50.0,290.0,240.0,101,5,6,true,false,false
256.0,1.0,100,306.0,303.0,47.0,231.0,184.0,101,6,6,false,false,false
256.0,1.0,100,306.0,306.0,50.0,196.0,146.0,98,6,6,true,false,false
256.0,1.0,100,306.0,78.0,-178.0,171.0,349.0,101,7,8,false,false,false
256.0,1.0,100,306.0,305.0,49.0,321.0,272.0,102,7,7,false,false,false
256.0,1.0,100,306.0,306.0,50.0,146.0,96.0,87,7,5,true,false,false
256.0,1.0,100,306.0,306.0,50.0,107.0,57.0,88,5,3,true,false,false
256.0,1.0,100,306.0,306.0,50.0,152.0,102.0,97,5,5,true,false,false
256.0,1.0,100,306.0,298.0,42.0,368.0,326.0,101,6,7,false,false,false
256.0,1.0,100,306.0,303.0,47.0,174.0,127.0,105,6,4,false,false,false
256.0,1.0,100,306.0,0.0,-256.0,162.0,418.0,86,4,9,false,true,false
256.0,1.0,100,306.0,304.0,48.0,271.0,223.0,102,6,6,false,false,false
256.0,1.0,100,306.0,303.0,47.0,306.0,259.0,102,7,7,false,false,false
256.0,1.0,100,306.0,306.0,50.0,217.0,167.0,99,5,6,true,false,false
256.0,1.0,100,306.0,303.0,47.0,331.0,284.0,101,6,7,false,false,false
256.0,1.0,100,306.0,299.0,43.0,194.0,151.0,101,6,5,false,false,false
256.0,1.0,100,306.0,306.0,50.0,209.0,159.0,100,6,6,true,false,false
256.0,1.0,100,306.0,305.0,49.0,181.0,132.0,101,5,5,false,false,false
256.0,1.0,100,306.0,304.0,48.0,271.0,223.0,103,6,6,false,false,false
256.0,1.0,100,306.0,306.0,50.0,158.0,108.0,101,6,5,true,false,false
256.0,1.0,100,306.0,306.0,50.0,177.0,127.0,97,6,5,true,false,false
256.0,1.0,100,306.0,306.0,50.0,235.0,185.0,99,6,6,true,false,false
256.0,1.0,100,306.0,304.0,48.0,290.0,242.0,101,5,7,false,false,false
256.0,1.0,100,306.0,306.0,50.0,196.0,146.0,93,4,6,true,false,false
256.0,1.0,100,306.0,306.0,50.0,123.0,73.0,88,5,4,true,false,false
256.0,1.0,100,306.0,0.0,-256.0,154.0,410.0,88,6,9,false,true,false
256.0,1.0,100,306.0,306.0,50.0,198.0,148.0,92,10,6,true,false,false
256.0,1.0,100,306.0,90.0,-166.0,185.0,351.0,101,8,8,false,false,false
256.0,1.0,100,306.0,306.0,50.0,158.0,108.0,100,5,4,true,false,false
256.0,1.0,100,306.0,302.0,46.0,166.0,120.0,101,3,5,false,false,false
256.0,1.0,100,306.0,298.0,42.0,334.0,292.0,103,5,7,false,false,false
256.0,1.0,100,306.0,306.0,50.0,129.0,79.0,89,7,5,true,false,false
256.0,1.0,100,306.0,301.0,45.0,389.0,344.0,101,4,7,false,false,false
256.0,1.0,100,306.0,306.0,50.0,115.0,65.0,88,8,3,true,false,false
256.0,1.0,100,306.0,306.0,50.0,117.0,67.0,92,6,3,true,false,false
256.0,1.0,100,306.0,0.0,-256.0,22.0,278.0,18,3,9,false,true,false
256.0,1.0,100,306.0,306.0,50.0,256.0,206.0,94,5,7,true,false,false
256.0,1.0,100,306.0,303.0,47.0,436.0,389.0,103,5,7,false,false,false
256.0,1.0,100,306.0,306.0,50.0,288.0,238.0,101,6,7,true,false,false
256.0,1.0,100,306.0,306.0,50.0,187.0,137.0,89,10,6,true,false,false
256.0,1.0,100,306.0,302.0,46.0,269.0,223.0,101,5,6,false,false,false
256.0,1.0,100,306.0,301.0,45.0,237.0,192.0,101,7,6,false,false,false
256.0,1.0,100,306.0,67.0,-189.0,127.0,316.0,101,6,8,false,false,false
256.0,1.0,100,306.0,0.0,-256.0,129.0,385.0,60,5,9,false,true,false
256.0,1.0,100,306.0,306.0,50.0,163.0,113.0,95,10,5,true,false,false
256.0,1.0,100,306.0,301.0,45.0,236.0,191.0,103,5,5,false,false,false
256.0,1.0,100,306.0,306.0,50.0,126.0,76.0,94,9,3,true,false,false
256.0,1.0,100,306.0,298.0,42.0,204.0,162.0,101,4,5,false,false,false
256.0,1.0,100,306.0,306.0,50.0,161.0,111.0,97,6,5,true,false,false
256.0,1.0,100,306.0,304.0,48.0,278.0,230.0,101,8,6,false,false,false
256.0,1.0,100,306.0,306.0,50.0,136.0,86.0,97,4,4,true,false,false
256.0,1.0,100,306.0,303.0,47.0,222.0,175.0,101,7,6,false,false,false
256.0,1.0,100,306.0,0.0,-256.0,270.0,526.0,87,4,9,false,true,false
256.0,1.0,100,306.0,306.0,50.0,156.0,106.0,101,5,4,true,false,false
256.0,1.0,100,306.0,300.0,44.0,412.0,368.0,103,6,7,false,false,false
256.0,1.0,100,306.0,0.0,-256.0,112.0,368.0,86,5,8,false,true,false
256.0,1.0,100,306.0,305.0,49.0,195.0,146.0,105,5,4,false,false,false
256.0,1.0,100,306.0,306.0,50.0,154.0,104.0,101,6,4,true,false,false
256.0,1.0,100,306.0,304.0,48.0,169.0,121.0,101,8,4,false,false,false
256.0,1.0,100,306.0,306.0,50.0,145.0,95.0,95,5,5,true,false,false
256.0,1.0,100,306.0,299.0,43.0,213.0,170.0,101,4,6,false,false,false
256.0,1.0,200,356.0,0.0,-256.0,21.0,277.0,18,2,9,false,true,true
256.0,1.0,200,356.0,355.0,99.0,476.0,377.0,201,8,7,false,false,true
256.0,1.0,200,356.0,95.0,-161.0,621.0,782.0,202,8,8,false,false,true
256.0,1.0,200,356.0,0.0,-256.0,158.0,414.0,80,6,8,false,true,true
256.0,1.0,200,356.0,356.0,100.0,433.0,333.0,198,7,7,true,false,true
256.0,1.0,200,356.0,342.0,86.0,692.0,606.0,202,6,7,false,false,true
256.0,1.0,200,356.0,353.0,97.0,477.0,380.0,202,9,7,false,false,true
256.0,1.0,200,356.0,356.0,100.0,325.0,225.0,201,6,5,true,false,true
256.0,1.0,200,356.0,350.0,94.0,418.0,324.0,202,8,6,false,false,true
256.0,1.0,200,356.0,0.0,-256.0,230.0,486.0,106,5,8,false,true,true
256.0,1.0,200,356.0,0.0,-256.0,307.0,563.0,108,4,9,false,true,true
256.0,1.0,200,356.0,352.0,96.0,523.0,427.0,201,5,7,false,false,true
256.0,1.0,200,356.0,185.0,-71.0,660.0,731.0,206,7,8,false,false,true
256.0,1.0,200,356.0,0.0,-256.0,312.0,568.0,206,7,8,false,true,true
256.0,1.0,200,356.0,348.0,92.0,416.0,324.0,202,8,6,false,false,true
256.0,1.0,200,356.0,350.0,94.0,422.0,328.0,202,8,5,false,false,true
256.0,1.0,200,356.0,0.0,-256.0,83.0,339.0,31,2,9,false,true,true
256.0,1.0,200,356.0,127.0,-129.0,481.0,610.0,201,6,8,false,false,true
256.0,1.0,200,356.0,194.0,-62.0,520.0,582.0,202,12,8,false,false,true
256.0,1.0,200,356.0,356.0,100.0,419.0,319.0,193,5,6,true,false,true
256.0,1.0,200,356.0,355.0,99.0,543.0,444.0,201,6,7,false,false,true
256.0,1.0,200,356.0,356.0,100.0,411.0,311.0,200,6,6,true,false,true
256.0,1.0,200,356.0,356.0,100.0,325.0,225.0,199,7,5,true,false,true
256.0,1.0,200,356.0,351.0,95.0,731.0,636.0,201,8,7,false,false,true
256.0,1.0,200,356.0,356.0,100.0,321.0,221.0,190,7,6,true,false,true
256.0,1.0,200,356.0,180.0,-76.0,467.0,543.0,201,5,8,false,false,true
256.0,1.0,200,356.0,162.0,-94.0,628.0,722.0,202,4,8,false,false,true
256.0,1.0,200,356.0,0.0,-256.0,179.0,435.0,124,7,8,false,true,true
256.0,1.0,200,356.0,349.0,93.0,431.0,338.0,201,5,6,false,false,true
256.0,1.0,200,356.0,346.0,90.0,643.0,553.0,201,7,7,false,false,true
256.0,1.0,200,356.0,356.0,100.0,292.0,192.0,185,7,5,true,false,true
256.0,1.0,200,356.0,351.0,95.0,445.0,350.0,201,5,6,false,false,true
256.0,1.0,200,356.0,341.0,85.0,597.0,512.0,202,5,7,false,false,true
256.0,1.0,200,356.0,356.0,100.0,370.0,270.0,201,4,5,true,false,true
256.0,1.0,200,356.0,356.0,100.0,489.0,389.0,201,7,7,true,false,true
256.0,1.0,200,356.0,350.0,94.0,481.0,387.0,202,7,6,false,false,true
256.0,1.0,200,356.0,0.0,-256.0,101.0,357.0,46,6,9,false,true,true
256.0,1.0,200,356.0,356.0,100.0,364.0,264.0,201,10,6,true,false,true
256.0,1.0,200,356.0,356.0,100.0,359.0,259.0,193,6,6,true,false,true
256.0,1.0,200,356.0,349.0,93.0,391.0,298.0,202,5,6,false,false,true
256.0,1.0,200,356.0,0.0,-256.0,178.0,434.0,99,7,8,false,true,true
256.0,1.0,200,356.0,356.0,100.0,259.0,159.0,180,6,5,true,false,true
256.0,1.0,200,356.0,356.0,100.0,361.0,261.0,195,12,6,true,false,true
256.0,1.0,200,356.0,343.0,87.0,1107.0,1020.0,202,9,7,false,false,true
256.0,1.0,200,356.0,356.0,100.0,260.0,160.0,179,8,5,true,false,true
256.0,1.0,200,356.0,354.0,98.0,457.0,359.0,203,8,6,false,false,true
256.0,1.0,200,356.0,356.0,100.0,370.0,270.0,196,9,6,true,false,true
256.0,1.0,200,356.0,0.0,-256.0,257.0,513.0,123,10,8,false,true,true
256.0,1.0,200,356.0,356.0,100.0,473.0,373.0,189,8,7,true,false,true
256.0,1.0,200,356.0,356.0,100.0,266.0,166.0,184,8,4,true,false,true
256.0,1.0,200,356.0,0.0,-256.0,1.0,257.0,9,1,9,false,true,true
256.0,1.0,200,356.0,356.0,100.0,195.0,95.0,164,10,3,true,false,true
256.0,1.0,200,356.0,356.0,100.0,328.0,228.0,184,7,6,true,false,true
256.0,1.0,200,356.0,351.0,95.0,418.0,323.0,201,6,6,false,false,true
256.0,1.0,200,356.0,178.0,-78.0,624.0,702.0,202,7,8,false,false,true
256.0,1.0,200,356.0,353.0,97.0,571.0,474.0,201,7,7,false,false,true
256.0,1.0,200,356.0,356.0,100.0,322.0,222.0,197,6,6,true,false,true
256.0,1.0,200,356.0,90.0,-166.0,440.0,606.0,204,9,8,false,false,true
256.0,1.0,200,356.0,353.0,97.0,369.0,272.0,201,8,6,false,false,true
256.0,1.0,200,356.0,353.0,97.0,388.0,291.0,201,7,6,false,false,true
256.0,1.0,200,356.0,356.0,100.0,337.0,237.0,201,7,5,true,false,true
256.0,1.0,200,356.0,356.0,100.0,320.0,220.0,183,13,5,true,false,true
256.0,1.0,200,356.0,356.0,100.0,361.0,261.0,174,8,7,true,false,true
256.0,1.0,200,356.0,154.0,-102.0,354.0,456.0,201,5,8,false,false,true
256.0,1.0,200,356.0,0.0,-256.0,129.0,385.0,66,3,9,false,true,true
256.0,1.0,200,356.0,356.0,100.0,208.0,108.0,168,8,4,true,false,true
256.0,1.0,200,356.0,356.0,100.0,380.0,280.0,201,7,6,true,false,true
256.0,1.0,200,356.0,0.0,-256.0,332.0,588.0,109,5,8,false,true,true
256.0,1.0,200,356.0,356.0,100.0,263.0,163.0,182,10,5,true,false,true
256.0,1.0,200,356.0,356.0,100.0,528.0,428.0,198,7,7,true,false,true
256.0,1.0,200,356.0,356.0,100.0,324.0,224.0,185,8,6,true,false,true
256.0,1.0,200,356.0,355.0,99.0,382.0,283.0,201,5,5,false,false,true
256.0,1.0,200,356.0,0.0,-256.0,10.0,266.0,16,3,9,false,true,true
256.0,1.0,200,356.0,354.0,98.0,426.0,328.0,201,10,7,false,false,true
256.0,1.0,200,356.0,175.0,-81.0,532.0,613.0,203,6,8,false,false,true
256.0,1.0,200,356.0,355.0,99.0,506.0,407.0,201,5,7,false,false,true
256.0,1.0,200,356.0,350.0,94.0,486.0,392.0,202,6,7,false,false,true
256.0,1.0,200,356.0,151.0,-105.0,573.0,678.0,202,7,8,false,false,true
256.0,1.0,200,356.0,356.0,100.0,397.0,297.0,197,9,6,true,false,true
256.0,1.0,200,356.0,189.0,-67.0,500.0,567.0,204,9,8,false,false,true
256.0,1.0,200,356.0,194.0,-62.0,574.0,636.0,208,10,8,false,false,true
256.0,1.0,200,356.0,356.0,100.0,386.0,286.0,188,9,6,true,false,true
256.0,1.0,200,356.0,0.0,-256.0,480.0,736.0,188,5,8,false,true,true
256.0,1.0,200,356.0,0.0,-256.0,199.0,455.0,146,7,9,false,true,true
256.0,1.0,200,356.0,356.0,100.0,445.0,345.0,193,8,6,true,false,true
256.0,1.0,200,356.0,354.0,98.0,373.0,275.0,201,5,6,false,false,true
256.0,1.0,200,356.0,356.0,100.0,247.0,147.0,169,9,5,true,false,true
256.0,1.0,200,356.0,356.0,100.0,351.0,251.0,188,7,6,true,false,true
256.0,1.0,200,356.0,0.0,-256.0,446.0,702.0,171,7,8,false,true,true
256.0,1.0,200,356.0,356.0,100.0,360.0,260.0,197,6,6,true,false,true
256.0,1.0,200,356.0,0.0,-256.0,198.0,454.0,125,6,9,false,true,true
256.0,1.0,200,356.0,134.0,-122.0,304.0,426.0,202,9,8,false,false,true
256.0,1.0,200,356.0,343.0,87.0,460.0,373.0,205,6,6,false,false,true
256.0,1.0,200,356.0,356.0,100.0,377.0,277.0,173,11,7,true,false,true
256.0,1.0,200,356.0,356.0,100.0,409.0,309.0,182,10,7,true,false,true
256.0,1.0,200,356.0,0.0,-256.0,196.0,452.0,95,4,9,false,true,true
256.0,1.0,200,356.0,356.0,100.0,435.0,335.0,189,8,7,true,false,true
256.0,1.0,200,356.0,350.0,94.0,443.0,349.0,202,7,6,false,false,true
256.0,1.0,200,356.0,356.0,100.0,540.0,440.0,205,6,7,true,false,true
256.0,1.0,200,356.0,353.0,97.0,409.0,312.0,203,6,6,false,false,true
256.0,1.0,200,356.0,0.0,-256.0,349.0,605.0,157,5,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,251.0,151.0,185,6,4,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,235.0,491.0,147,5,9,false,true,false
256.0,1.0,200,356.0,352.0,96.0,500.0,404.0,201,7,7,false,false,false
256.0,1.0,200,356.0,0.0,-256.0,213.0,469.0,121,9,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,371.0,271.0,196,5,6,true,false,false
256.0,1.0,200,356.0,356.0,100.0,394.0,294.0,195,7,7,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,30.0,286.0,32,4,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,41.0,297.0,44,8,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,274.0,174.0,171,7,6,true,false,false
256.0,1.0,200,356.0,356.0,100.0,442.0,342.0,202,7,6,true,false,false
256.0,1.0,200,356.0,356.0,100.0,417.0,317.0,191,6,6,true,false,false
256.0,1.0,200,356.0,346.0,90.0,708.0,618.0,201,5,7,false,false,false
256.0,1.0,200,356.0,356.0,100.0,309.0,209.0,189,8,5,true,false,false
256.0,1.0,200,356.0,0.0,-256.0,233.0,489.0,113,6,9,false,true,false
256.0,1.0,200,356.0,0.0,-256.0,106.0,362.0,86,9,8,false,true,false
256.0,1.0,200,356.0,345.0,89.0,505.0,416.0,202,4,7,false,false,false
256.0,1.0,200,356.0,355.0,99.0,451.0,352.0,201,6,6,false,false,false
256.0,1.0,200,356.0,0.0,-256.0,159.0,415.0,107,4,9,false,true,false
256.0,1.0,200,356.0,356.0,100.0,338.0,238.0,201,9,5,true,false,false
256.0,1.0,200,356.0,353.0,97.0,572.0,475.0,204,5,7,false,false,false
256.0,1.0,200,356.0,133.0,-123.0,407.0,530.0,201,9,8,false,false,false
256.0,1.0,200,356.0,338.0,82.0,523.0,441.0,202,5,6,false,false,false
256.0,1.0,200,356.0,356.0,100.0,271.0,171.0,187,6,4,true,false,false
256.0,1.0,200,356.0,350.0,94.0,413.0,319.0,201,6,6,false,false,false
256.0,1.0,200,356.0,356.0,100.0,506.0,406.0,196,6,7,true,false,false
256.0,1.0,200,356.0,345.0,89.0,590.0,501.0,201,6,6,false,false,false
256.0,1.0,200,356.0,356.0,100.0,597.0,497.0,200,7,7,true,false,false
